35,2015,Fall,"Breen, Mary",ACCT,D01AH,ACCT D01AH,0,0,0,0,0,0
36,2015,Fall,"Mello, Kevin",ACCT,D01AH,ACCT D01AH,1,0,0,0,0,0
37,2015,Fall,"Mello, Keith",ACCT,D01CH,ACCT D01CH,4,0,0,0,0,0
38,2015,Fall,"Mello, Keith",ACCT,D01CH,ACCT D01CH,1,0,0,0,0,0
39,2015,Fall,"Mello, Kevin",ACCT,D051A,ACCT D051A,17,12,6,0,0,5
40,2015,Fall,"Park, Se",ACCT,D051B,ACCT D051B,5,3,11,0,1,3
41,2015,Fall,"Masters, Lilian",ACCT,D064,ACCT D064,3,3,5,1,3,2
42,2015,Fall,"Riordan, Michael",ACCT,D067A,ACCT D067A,11,14,6,2,1,6
43,2015,Fall,"Botsford, Lydia",ACCT,D067A,ACCT D067A,12,9,7,0,18,4
44,2015,Fall,"Botsford, Lydia",ACCT,D067B,ACCT D067B,16,4,0,1,16,7
45,2015,Fall,"Rodriguez, James",ACCT,D068,ACCT D068,2,10,1,0,1,3
46,2015,Fall,"Osborne, Lawrence",ACCT,D075,ACCT D075,15,3,3,1,4,8
47,2015,Fall,"Breen, Mary",ACCT,D086,ACCT D086,8,6,2,3,3,5
48,2015,Fall,"Hammond, Laurienne",ACCT,D088,ACCT D088,16,5,3,0,4,7
49,2015,Fall,"Hammond, Laurienne",ACCT,D105,ACCT D105,14,1,0,0,5,4
50,2015,Fall,"Hammond, Laurienne",ACCT,D87AI,ACCT D87AI,29,1,1,0,1,7
51,2015,Fall,"Suits, James",ADMJ,D001,ADMJ D001,6,13,12,1,6,7
52,2015,Fall,"Gomes, Rodney",ADMJ,D001,ADMJ D001,11,14,7,2,5,3
53,2015,Fall,"Peretti, Bryan",ADMJ,D001,ADMJ D001,7,7,6,11,13,4
54,2015,Fall,"Ellis, Terry",ADMJ,D003,ADMJ D003,9,15,5,3,5,3
55,2015,Fall,"Bonini, Griffin",ADMJ,D003,ADMJ D003,10,16,3,2,3,4
56,2015,Fall,"Suits, James",ADMJ,D005,ADMJ D005,16,12,9,2,1,0
57,2015,Fall,"Willemsen, Michael",ADMJ,D011,ADMJ D011,9,5,3,0,1,0
58,2015,Fall,"Lowy, Michael",ADMJ,D025,ADMJ D025,2,0,2,0,3,9
59,2015,Fall,"Kensler, Meghan",ADMJ,D029,ADMJ D029,9,4,0,1,10,1
60,2015,Fall,"Lawlor, Marni",ADMJ,D055,ADMJ D055,22,4,5,3,2,8
61,2015,Fall,"Suits, James",ADMJ,D056,ADMJ D056,1,13,9,4,6,4
62,2015,Fall,"Bonini, Griffin",ADMJ,D062,ADMJ D062,8,8,1,0,4,2
63,2015,Fall,"Ellis, Terry",ADMJ,D064,ADMJ D064,0,0,0,0,0,1
64,2015,Fall,"Ellis, Terry",ADMJ,D064X,ADMJ D064X,0,0,0,0,0,0
65,2015,Fall,"Ellis, Terry",ADMJ,D064Y,ADMJ D064Y,0,1,0,0,0,0
66,2015,Fall,"Ellis, Terry",ADMJ,D064Z,ADMJ D064Z,0,0,0,0,0,0
67,2015,Fall,"Gomes, Rodney",ADMJ,D073,ADMJ D073,7,6,8,7,4,2
68,2015,Fall,"Suits, James",ADMJ,D075,ADMJ D075,9,4,6,1,1,4
69,2015,Fall,"Garrido, Jeremiah",ADMJ,D084,ADMJ D084,13,8,1,1,4,1
70,2015,Fall,"Logan, Daniel",ADMJ,D090A,ADMJ D090A,6,10,9,2,3,1
71,2015,Fall,"Cartier, Robert",ANTH,D001,ANTH D001,16,11,14,2,3,2
72,2015,Fall,"Cartier, Robert",ANTH,D001,ANTH D001,17,18,22,0,0,1
73,2015,Fall,"Tiwana, Ameeta",ANTH,D001,ANTH D001,18,16,11,0,1,4
74,2015,Fall,"Tiwana, Ameeta",ANTH,D001,ANTH D001,0,0,0,0,0,0
75,2015,Fall,"Tiwana, Ameeta",ANTH,D001,ANTH D001,27,28,22,6,7,7
76,2015,Fall,"Tiwana, Ameeta",ANTH,D001,ANTH D001,0,0,0,0,0,0
77,2015,Fall,"Nengo, Isaiah",ANTH,D001,ANTH D001,8,12,8,1,9,11
78,2015,Fall,"Casareto, Ana",ANTH,D001,ANTH D001,3,4,7,4,7,7
79,2015,Fall,"Casareto, Ana",ANTH,D001,ANTH D001,0,0,0,0,0,0
80,2015,Fall,"Casareto, Ana",ANTH,D001,ANTH D001,2,5,11,5,13,11
81,2015,Fall,"Casareto, Ana",ANTH,D001,ANTH D001,0,0,0,0,0,0
82,2015,Fall,"Soluri, Kathaeryne",ANTH,D001,ANTH D001,8,6,5,3,1,0
83,2015,Fall,"Nengo, Isaiah",ANTH,D001,ANTH D001,8,4,9,3,7,5
84,2015,Fall,"Solomon, Daniel",ANTH,D001,ANTH D001,21,12,5,3,5,2
85,2015,Fall,"Hui, Julie",ANTH,D001,ANTH D001,6,8,3,2,1,2
86,2015,Fall,"Solomon, Daniel",ANTH,D001,ANTH D001,17,8,6,5,5,3
87,2015,Fall,"Hui, Julie",ANTH,D001,ANTH D001,18,9,11,1,2,11
88,2015,Fall,"Soluri, Kathaeryne",ANTH,D001L,ANTH D001L,20,6,0,0,0,0
89,2015,Fall,"Tiwana, Ameeta",ANTH,D001L,ANTH D001L,10,7,6,0,0,1
90,2015,Fall,"Tiwana, Ameeta",ANTH,D001L,ANTH D001L,18,7,4,0,3,3
91,2015,Fall,"Nengo, Isaiah",ANTH,D001L,ANTH D001L,4,7,6,3,1,2
92,2015,Fall,"Yang, Kyejung",ANTH,D002,ANTH D002,14,13,5,3,6,4
93,2015,Fall,"Nengo, Isaiah",ANTH,D002,ANTH D002,7,7,3,1,6,10
94,2015,Fall,"Nengo, Isaiah",ANTH,D002,ANTH D002,17,9,4,0,5,7
95,2015,Fall,"Olsen, Nancy",ANTH,D002,ANTH D002,6,3,3,8,3,3
96,2015,Fall,"Olsen, Nancy",ANTH,D002,ANTH D002,0,0,0,0,0,0
97,2015,Fall,"Tiwana, Ameeta",ANTH,D002,ANTH D002,20,16,9,2,1,2
98,2015,Fall,"Tiwana, Ameeta",ANTH,D002,ANTH D002,1,0,0,0,0,0
99,2015,Fall,"Ishaya, Arianne",ANTH,D002,ANTH D002,4,16,11,9,3,2
100,2015,Fall,"Smith, Marissa",ANTH,D002,ANTH D002,24,8,5,3,4,2
101,2015,Fall,"Roque, Angel",ANTH,D002,ANTH D002,28,8,4,0,1,7
102,2015,Fall,"Smith, Marissa",ANTH,D002,ANTH D002,17,6,5,2,9,1
103,2015,Fall,"Andrade, Claudia",ANTH,D002,ANTH D002,38,1,0,0,1,5
104,2015,Fall,"Ishaya, Arianne",ANTH,D002,ANTH D002,20,12,4,4,5,11
105,2015,Fall,"Berry, Leslie",ANTH,D002,ANTH D002,78,7,2,0,1,0
106,2015,Fall,"Cartier, Robert",ANTH,D003,ANTH D003,28,9,9,0,1,3
107,2015,Fall,"Olsen, Nancy",ANTH,D004,ANTH D004,3,1,5,1,4,4
108,2015,Fall,"Olsen, Nancy",ANTH,D004,ANTH D004,1,0,0,0,0,0
109,2015,Fall,"Yang, Kyejung",ANTH,D006,ANTH D006,20,10,1,0,1,5
110,2015,Fall,"Pierce, Lorna",ANTH,D007,ANTH D007,11,12,7,1,4,4
111,2015,Fall,"Brandt, Michael",APRN,D050A,APRN D050A,0,0,0,0,0,0
112,2015,Fall,"Wishart, William",APRN,D050B,APRN D050B,0,0,0,0,0,0
113,2015,Fall,"McCart, Michael",APRN,D060,APRN D060,0,1,1,0,0,0
114,2015,Fall,"Walton, Johnathan",APRN,D060A,APRN D060A,0,3,4,0,0,0
115,2015,Fall,"Walton, Johnathan",APRN,D060B,APRN D060B,1,2,4,0,0,0
116,2015,Fall,"Walton, Johnathan",APRN,D060D,APRN D060D,1,2,4,0,0,0
117,2015,Fall,"Walton, Johnathan",APRN,D060E,APRN D060E,2,2,4,0,0,0
118,2015,Fall,"Maynard, Richard",APRN,D061A,APRN D061A,0,2,1,1,0,0
119,2015,Fall,"Maynard, Richard",APRN,D061B,APRN D061B,0,0,2,0,1,0
120,2015,Fall,"Maynard, Richard",APRN,D063,APRN D063,0,2,0,0,1,0
121,2015,Fall,"Capitolo, David",APRN,D064,APRN D064,0,3,4,0,0,0
122,2015,Fall,"McCart, Michael",APRN,D065P,APRN D065P,1,0,0,0,0,0
123,2015,Fall,"McCart, Michael",APRN,D065W,APRN D065W,1,0,0,0,0,0
124,2015,Fall,"Roehl, Paul",ARTS,D001A,ARTS D001A,77,40,2,0,6,2
125,2015,Fall,"Karmi, Yael",ARTS,D001A,ARTS D001A,40,32,17,2,5,9
126,2015,Fall,"Karmi, Yael",ARTS,D001A,ARTS D001A,26,14,1,1,5,0
127,2015,Fall,"Pasturel, Deborah",ARTS,D001B,ARTS D001B,97,13,4,0,1,1
128,2015,Fall,"Pasturel, Deborah",ARTS,D001B,ARTS D001B,3,0,0,0,0,0
129,2015,Fall,"Parsons, Katharyne",ARTS,D002A,ARTS D002A,9,8,5,5,9,10
130,2015,Fall,"Becerril, Linda",ARTS,D002B,ARTS D002B,9,8,2,3,10,12
131,2015,Fall,"Roehl, Paul",ARTS,D002C,ARTS D002C,49,17,0,0,1,0
132,2015,Fall,"Becerril, Linda",ARTS,D002D,ARTS D002D,8,13,13,2,5,6
133,2015,Fall,"Bridger, Nicholas",ARTS,D002F,ARTS D002F,7,4,4,1,2,3
134,2015,Fall,"Cadge-Moore, Catie",ARTS,D002F,ARTS D002F,8,5,7,0,4,1
135,2015,Fall,"Olsen, Nancy",ARTS,D002F,ARTS D002F,4,3,3,0,5,5
136,2015,Fall,"Olsen, Nancy",ARTS,D002F,ARTS D002F,0,0,0,0,0,0
137,2015,Fall,"Cadge-Moore, Catie",ARTS,D002F,ARTS D002F,7,5,1,2,4,2
138,2015,Fall,"Cadge-Moore, Catie",ARTS,D002F,ARTS D002F,7,6,2,1,0,1
139,2015,Fall,"Lee, So Kam",ARTS,D002G,ARTS D002G,11,8,3,1,9,4
140,2015,Fall,"Lee, So Kam",ARTS,D002G,ARTS D002G,6,7,2,7,7,5
141,2015,Fall,"Cadge-Moore, Catie",ARTS,D002L,ARTS D002L,8,19,4,1,4,8
142,2015,Fall,"Briggs, Marcia",ARTS,D004A,ARTS D004A,24,1,0,0,1,0
143,2015,Fall,"Chandras, Prakash",ARTS,D004A,ARTS D004A,13,13,0,0,2,6
144,2015,Fall,"Battiato, Cheryl",ARTS,D004A,ARTS D004A,12,11,0,0,0,3
145,2015,Fall,"Chandras, Prakash",ARTS,D004A,ARTS D004A,17,8,0,1,3,4
146,2015,Fall,"Coon, Cheryl",ARTS,D004A,ARTS D004A,9,9,2,0,0,6
147,2015,Fall,"Miki, Masako",ARTS,D004A,ARTS D004A,7,8,2,0,4,5
148,2015,Fall,"Rodriguez, Eugene",ARTS,D004B,ARTS D004B,12,6,3,0,0,2
149,2015,Fall,"Engel, Mark",ARTS,D004B,ARTS D004B,15,2,2,1,8,2
150,2015,Fall,"Shaw, Marsha",ARTS,D008,ARTS D008,21,5,1,0,4,0
151,2015,Fall,"Rodriguez, Eugene",ARTS,D008,ARTS D008,16,8,1,0,2,1
152,2015,Fall,"Jauch, Patricia",ARTS,D010A,ARTS D010A,19,4,0,0,1,1
153,2015,Fall,"Jauch, Patricia",ARTS,D010B,ARTS D010B,4,0,0,0,0,0
154,2015,Fall,"Briggs, Marcia",ARTS,D012,ARTS D012,23,0,0,0,1,1
155,2015,Fall,"Allie, Barbara",ARTS,D015A,ARTS D015A,22,0,0,0,1,1
156,2015,Fall,"Allie, Barbara",ARTS,D015B,ARTS D015B,2,0,0,0,0,0
157,2015,Fall,"Allie, Barbara",ARTS,D015C,ARTS D015C,1,0,0,0,0,0
158,2015,Fall,"Rodriguez, Eugene",ARTS,D016A,ARTS D016A,13,4,4,0,1,1
159,2015,Fall,"Rodriguez, Eugene",ARTS,D016B,ARTS D016B,3,1,0,0,1,0
160,2015,Fall,"Rodriguez, Eugene",ARTS,D016C,ARTS D016C,1,1,0,0,0,0
161,2015,Fall,"Lewycky, Jonathon",ARTS,D018A,ARTS D018A,13,5,1,0,1,1
162,2015,Fall,"Feld, Julia",ARTS,D018A,ARTS D018A,16,1,1,0,1,1
163,2015,Fall,"Lewycky, Jonathon",ARTS,D018A,ARTS D018A,10,4,0,1,5,5
164,2015,Fall,"Lewycky, Jonathon",ARTS,D018A,ARTS D018A,4,4,1,0,1,1
165,2015,Fall,"Lewycky, Jonathon",ARTS,D018D,ARTS D018D,1,2,0,0,0,0
166,2015,Fall,"Feld, Julia",ARTS,D018D,ARTS D018D,4,0,0,0,0,3
167,2015,Fall,"Lewycky, Jonathon",ARTS,D019M,ARTS D019M,13,0,0,0,0,0
168,2015,Fall,"Lewycky, Jonathon",ARTS,D020,ARTS D020,1,0,1,0,0,0
169,2015,Fall,"Jauch, Patricia",ARTS,D037A,ARTS D037A,15,0,0,0,1,3
170,2015,Fall,"Jauch, Patricia",ARTS,D037B,ARTS D037B,1,0,0,0,0,0
171,2015,Fall,"Jauch, Patricia",ARTS,D037C,ARTS D037C,0,0,0,0,0,0
172,2015,Fall,"Marquez, Marco",ARTS,D053A,ARTS D053A,18,6,3,0,3,1
173,2015,Fall,"Marquez, Marco",ARTS,D053A,ARTS D053A,16,4,3,0,5,0
174,2015,Fall,"Marquez, Marco",ARTS,D053B,ARTS D053B,18,9,1,0,0,1
175,2015,Fall,"Cole, Michael",ARTS,D055A,ARTS D055A,10,16,1,1,0,1
176,2015,Fall,"Marquez, Marco",ARTS,D056,ARTS D056,21,11,0,1,0,1
177,2015,Fall,"Hedges, Andrew",ARTS,D058A,ARTS D058A,7,2,0,0,4,3
178,2015,Fall,"Hedges, Andrew",ARTS,D058B,ARTS D058B,3,0,0,0,1,2
179,2015,Fall,"Hedges, Andrew",ARTS,D058C,ARTS D058C,0,0,0,0,0,0
180,2015,Fall,"Argabrite, Diana",ARTS,D072,ARTS D072,6,0,0,0,0,0
181,2015,Fall,"Olejniczak, Paul",ASTR,D004,ASTR D004,113,18,8,1,2,0
182,2015,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,34,43,40,7,11,6
183,2015,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,56,34,26,2,6,9
184,2015,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,16,20,21,1,7,5
185,2015,Fall,"Cichanski, Marek",ASTR,D004,ASTR D004,28,46,33,2,23,10
186,2015,Fall,"Peterson, Eric",ASTR,D004,ASTR D004,5,23,18,8,6,11
187,2015,Fall,"Cichanski, Marek",ASTR,D010,ASTR D010,8,13,18,4,17,5
188,2015,Fall,"Peterson, Eric",ASTR,D010,ASTR D010,6,22,15,8,5,11
189,2015,Fall,"Brandt, Michael",AUTO,D050A,AUTO D050A,5,7,10,3,2,5
190,2015,Fall,"Brandt, Michael",AUTO,D050A,AUTO D050A,7,12,8,3,4,5
191,2015,Fall,"Brandt, Michael",AUTO,D050A,AUTO D050A,5,8,9,3,4,9
192,2015,Fall,"Brandt, Michael",AUTO,D050A,AUTO D050A,2,11,11,4,3,6
193,2015,Fall,"Brandt, Michael",AUTO,D050B,AUTO D050B,3,14,1,0,0,5
194,2015,Fall,"O’Brien, Forrest",AUTO,D050B,AUTO D050B,7,4,3,1,1,2
195,2015,Fall,"Wishart, William",AUTO,D050B,AUTO D050B,13,5,0,0,1,2
196,2015,Fall,"O’Brien, Forrest",AUTO,D050B,AUTO D050B,6,5,2,0,2,2
197,2015,Fall,"McCart, Michael",AUTO,D053A,AUTO D053A,5,7,7,5,1,1
198,2015,Fall,"McCart, Michael",AUTO,D060,AUTO D060,3,11,2,3,2,3
199,2015,Fall,"Walton, Johnathan",AUTO,D060A,AUTO D060A,2,5,4,4,3,0
200,2015,Fall,"Walton, Johnathan",AUTO,D060B,AUTO D060B,0,5,8,2,1,1
201,2015,Fall,"Walton, Johnathan",AUTO,D060D,AUTO D060D,2,7,7,1,1,1
202,2015,Fall,"Walton, Johnathan",AUTO,D060E,AUTO D060E,4,8,3,0,1,1
203,2015,Fall,"Maynard, Richard",AUTO,D061A,AUTO D061A,5,4,4,4,4,2
204,2015,Fall,"Maynard, Richard",AUTO,D061B,AUTO D061B,3,5,3,2,1,6
205,2015,Fall,"Maynard, Richard",AUTO,D063,AUTO D063,3,2,9,3,3,2
206,2015,Fall,"Capitolo, David",AUTO,D064,AUTO D064,6,5,3,0,2,3
207,2015,Fall,"McCart, Michael",AUTO,D065P,AUTO D065P,5,9,3,0,0,3
208,2015,Fall,"McCart, Michael",AUTO,D065W,AUTO D065W,5,9,3,0,0,3
209,2015,Fall,"Bryant, Robert",AUTO,D091A,AUTO D091A,4,11,10,0,0,1
210,2015,Fall,"Bryant, Robert",AUTO,D092A,AUTO D092A,5,10,5,5,0,1
211,2015,Fall,"Capitolo, David",AUTO,D094A,AUTO D094A,14,7,4,0,0,0
212,2015,Fall,"Capitolo, David",AUTO,D094B,AUTO D094B,4,13,7,0,1,0
213,2015,Fall,"Vernazza, Lawrence",AUTO,D099A,AUTO D099A,12,7,6,0,0,0
214,2015,Fall,"Vernazza, Lawrence",AUTO,D099B,AUTO D099B,16,3,4,2,0,0
215,2015,Fall,"Mccauley, Brian",BIOL,D006A,BIOL D006A,6,8,10,8,1,2
216,2015,Fall,"Mccauley, Brian",BIOL,D006A,BIOL D006A,3,9,4,9,7,6
217,2015,Fall,"Heyer, Bruce",BIOL,D006A,BIOL D006A,4,7,14,1,2,8
218,2015,Fall,"Heyer, Bruce",BIOL,D006A,BIOL D006A,6,9,8,3,2,6
219,2015,Fall,"Mcpartlan, Elizabeth",BIOL,D006A,BIOL D006A,2,12,9,1,3,7
220,2015,Fall,"Mcpartlan, Elizabeth",BIOL,D006A,BIOL D006A,8,11,7,2,4,5
221,2015,Fall,"Webb, William",BIOL,D010,BIOL D010,1,10,11,1,1,2
222,2015,Fall,"Webb, William",BIOL,D010,BIOL D010,5,9,4,0,5,5
223,2015,Fall,"Sengupta, Susmita",BIOL,D010,BIOL D010,5,7,10,2,6,2
224,2015,Fall,"Sengupta, Susmita",BIOL,D010,BIOL D010,8,8,3,4,4,5
225,2015,Fall,"Bram, Jason",BIOL,D010,BIOL D010,12,10,6,1,3,7
226,2015,Fall,"Bram, Jason",BIOL,D010,BIOL D010,12,4,12,1,3,3
227,2015,Fall,"Cuff-Alvarado, Judy",BIOL,D010,BIOL D010,13,13,6,1,0,2
228,2015,Fall,"Cuff-Alvarado, Judy",BIOL,D010,BIOL D010,9,4,13,1,2,1
229,2015,Fall,"Mousavi Shafaei, Parisa",BIOL,D010,BIOL D010,4,5,4,3,8,7
230,2015,Fall,"Mousavi Shafaei, Parisa",BIOL,D010,BIOL D010,6,4,7,4,6,3
231,2015,Fall,"Pane, Eric",BIOL,D010,BIOL D010,3,9,7,2,9,2
232,2015,Fall,"Pane, Eric",BIOL,D010,BIOL D010,6,6,6,6,5,1
233,2015,Fall,"Pane, Eric",BIOL,D010H,BIOL D010H,0,0,0,0,0,0
234,2015,Fall,"Pane, Eric",BIOL,D010H,BIOL D010H,0,0,0,0,0,0
235,2015,Fall,"Pal, Gayatri",BIOL,D011,BIOL D011,8,6,3,0,4,6
236,2015,Fall,"Sundaram, Vidyodhaya",BIOL,D011,BIOL D011,4,14,2,2,3,3
237,2015,Fall,"Sundaram, Vidyodhaya",BIOL,D011,BIOL D011,8,6,8,2,4,2
238,2015,Fall,"Kang’a, Simon",BIOL,D011,BIOL D011,5,4,8,3,11,2
239,2015,Fall,"Kang’a, Simon",BIOL,D011,BIOL D011,5,8,7,4,4,2
240,2015,Fall,"Kang’a, Simon",BIOL,D011,BIOL D011,6,2,5,3,6,5
241,2015,Fall,"Kang’a, Simon",BIOL,D011,BIOL D011,3,2,2,1,10,2
242,2015,Fall,"Morikang, Ebenezer",BIOL,D011,BIOL D011,9,6,5,1,2,4
243,2015,Fall,"Johnson, Robert",BIOL,D011,BIOL D011,11,8,6,0,0,3
244,2015,Fall,"Johnson, Robert",BIOL,D011,BIOL D011,8,8,4,1,2,1
245,2015,Fall,"Bram, Jason",BIOL,D013,BIOL D013,12,3,8,0,0,5
246,2015,Fall,"Bram, Jason",BIOL,D013,BIOL D013,8,5,7,5,3,6
247,2015,Fall,"Spanggord, Doris",BIOL,D026,BIOL D026,6,6,7,6,0,2
248,2015,Fall,"Bordignon, Guido",BIOL,D026,BIOL D026,9,11,6,0,0,1
249,2015,Fall,"Daniel, Ann",BIOL,D026,BIOL D026,7,11,5,0,4,4
250,2015,Fall,"Balabanian, Nora",BIOL,D040A,BIOL D040A,13,13,7,2,3,0
251,2015,Fall,"Balabanian, Nora",BIOL,D040A,BIOL D040A,14,13,7,3,1,1
252,2015,Fall,"Kalpin, Robert",BIOL,D040A,BIOL D040A,7,9,7,2,3,6
253,2015,Fall,"Kalpin, Robert",BIOL,D040A,BIOL D040A,13,6,5,3,0,8
254,2015,Fall,"Annen, Vickie",BIOL,D040A,BIOL D040A,11,7,14,1,3,1
255,2015,Fall,"Annen, Vickie",BIOL,D040A,BIOL D040A,2,14,10,4,3,5
256,2015,Fall,"Annen, Vickie",BIOL,D040A,BIOL D040A,6,7,14,5,4,2
257,2015,Fall,"Sengupta, Lakshmikanta",BIOL,D040B,BIOL D040B,8,11,3,2,0,4
258,2015,Fall,"Sengupta, Lakshmikanta",BIOL,D040B,BIOL D040B,9,10,9,1,0,1
259,2015,Fall,"Mousavi Shafaei, Parisa",BIOL,D040B,BIOL D040B,4,7,3,2,1,2
260,2015,Fall,"Angeles, Miguel",BIOL,D040C,BIOL D040C,18,9,3,1,0,1
261,2015,Fall,"Angeles, Miguel",BIOL,D040C,BIOL D040C,10,12,3,1,3,1
262,2015,Fall,"Angeles, Miguel",BIOL,D040C,BIOL D040C,3,6,2,1,0,2
263,2015,Fall,"Miller, Anne",BIOL,D045,BIOL D045,9,12,4,1,3,6
264,2015,Fall,"Miller, Anne",BIOL,D045,BIOL D045,6,11,11,1,3,5
265,2015,Fall,"Cuff-Alvarado, Judy",BIOL,D054G,BIOL D054G,13,7,10,1,4,5
266,2015,Fall,"Cuff-Alvarado, Judy",BIOL,D054H,BIOL D054H,10,8,10,4,19,3
267,2015,Fall,"Heyer, Bruce",BIOL,D06AH,BIOL D06AH,0,0,0,0,0,0
268,2015,Fall,"Heyer, Bruce",BIOL,D06AH,BIOL D06AH,0,1,0,0,0,0
269,2015,Fall,"Mcpartlan, Elizabeth",BIOL,D06AH,BIOL D06AH,0,0,2,0,0,0
270,2015,Fall,"Mcpartlan, Elizabeth",BIOL,D06AH,BIOL D06AH,0,0,0,0,0,0
271,2015,Fall,"Spanggord, Doris",BIOL,D077,BIOL D077,2,0,0,0,0,0
272,2015,Fall,"Spanggord, Doris",BIOL,D077X,BIOL D077X,1,0,0,0,0,0
273,2015,Fall,"Spanggord, Doris",BIOL,D077Y,BIOL D077Y,0,0,0,0,0,0
274,2015,Fall,"Spanggord, Doris",BIOL,D086,BIOL D086,2,0,0,0,0,0
275,2015,Fall,"Spanggord, Doris",BIOL,D086X,BIOL D086X,3,0,0,0,0,0
276,2015,Fall,"Spanggord, Doris",BIOL,D086Y,BIOL D086Y,0,0,0,0,0,0
277,2015,Fall,"Spanggord, Doris",BIOL,D087,BIOL D087,3,0,0,0,0,0
278,2015,Fall,"Spanggord, Doris",BIOL,D087X,BIOL D087X,0,0,0,0,0,0
279,2015,Fall,"Spanggord, Doris",BIOL,D087Y,BIOL D087Y,0,0,0,0,0,0
280,2015,Fall,"Fritz, Michele",BUS,D010,BUS D010,14,19,7,4,2,4
281,2015,Fall,"Lilly, Byron",BUS,D010,BUS D010,10,6,12,16,4,6
282,2015,Fall,"Fritz, Michele",BUS,D010,BUS D010,13,10,8,3,3,10
283,2015,Fall,"Garbe, Emily",BUS,D010,BUS D010,43,7,3,2,0,0
284,2015,Fall,"Brien, Richard",BUS,D010,BUS D010,7,13,11,2,5,8
285,2015,Fall,"Cappello, Emmanuele",BUS,D010,BUS D010,27,16,4,2,7,2
286,2015,Fall,"Garbe, Emily",BUS,D010,BUS D010,23,16,5,2,5,1
287,2015,Fall,"Cappello, Emmanuele",BUS,D010,BUS D010,17,20,10,3,8,1
288,2015,Fall,"Niedermier, Gary",BUS,D010,BUS D010,10,15,6,3,7,15
289,2015,Fall,"Fritz, Michele",BUS,D010,BUS D010,1,0,0,0,0,0
